candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,Method,BF_physical,Delta_BF_physical,CL_physical,CT_physical,CL_CT_physical
24111.0,35.16096111593682,142.82536629450456,156.09362265305742,18.341903803518225,137.63693175052472,0.3,1.5669728517532349,27.373260498046875,1.5723687199971668,27.435883165494577,RSM,1.5589379548758067,27.3454846873536,1.0880378994056235,0.47090005547018315,2.3105495248227186
24588.0,35.288062101492564,142.6210776719748,152.1474484572145,18.83607550900142,153.6864144950833,0.3,1.6624655723571777,29.64849281311035,1.7398487300829228,30.23651289797043,RSM,1.7061923153473981,29.856983606427935,1.2343282089308727,0.4718641064165254,2.615855268807631
24922.0,40.92214789200693,142.89767441919938,152.4551653799524,18.08909761709431,138.28144396065113,0.3,1.5685758590698242,27.606481552124023,1.589629271483827,27.800196982992336,RSM,1.5749556146105896,27.683955740445814,1.1051849767258892,0.4697706378847004,2.352605479351274
25465.0,37.9473018022941,142.17549734276162,161.4029462555978,19.289591599849924,135.6974190441219,0.3,1.4879462718963623,26.579633712768555,1.491458192367955,26.370474996004152,RSM,1.4932532832101255,26.50175827303353,1.0272130355964235,0.46604024761370194,2.2041294520293757
25558.0,36.48180599910522,142.7389991583736,155.14508255471367,18.286671201693856,153.87306474108107,0.3,1.6497869491577148,29.351625442504883,1.710952310872583,29.77463476688799,RSM,1.6757155708570148,29.381709205174865,1.2048954535771574,0.4708201172798575,2.5591418237147296
25691.0,38.49141878215099,142.95850845625708,153.20287347181963,18.35550138170229,144.03811786869926,0.3,1.594805359840393,28.21828269958496,1.6397758162212002,28.62484242443954,RSM,1.6156934263627643,28.376209733152468,1.1456930523725475,0.4700003739902168,2.437642852591422
27124.0,37.70460051819276,142.7035689165329,158.60594455692055,18.085222842087983,136.9098280154485,0.3,1.507103443145752,26.934009552001953,1.5346412056087484,26.9131322551598,RSM,1.5273481379102511,26.91641531922533,1.0583662192769665,0.46898191863328464,2.2567313945946488
27468.0,39.67364698366689,142.86687730573146,152.4153052807439,18.91480812687244,144.77857795002353,0.3,1.601450800895691,28.389036178588867,1.6455327984890884,28.79171787408139,RSM,1.6215274455511237,28.53766204293255,1.152512338362568,0.4690151071885558,2.4573032311712493
29030.0,38.62748536549711,143.0684275607203,152.55020545053088,18.904759903543674,140.63409987298317,0.3,1.5696114301681519,27.883298873901367,1.6164136548826744,28.23601918799766,RSM,1.5964009160806343,28.039078962453836,1.126371447501138,0.4700294685794964,2.3963847435038725
29757.0,36.2961344787823,142.88935002396178,152.76178245539035,19.120043234907072,136.1872076063435,0.3,1.554406762123108,27.456157684326172,1.5860213004848656,27.65774960746349,RSM,1.5721445354912968,27.54472698728938,1.1007858331359766,0.47135870235532035,2.335346367077743
